GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT,GAME_DATE,OFF_RATING,DEF_RATING,NET_RATING,OPP_TEAM_ID,OPP_TEAM_NAME,OPP_TEAM_ABBREVIATION,OPP_TEAM_CITY,OPP_OFF_RATING,OPP_DEF_RATING,OPP_NET_RATING,PTS_DIFF
0021600112,1610612761,Raptors,TOR,Toronto,240:00,0.584,0.265,0.132,0.2,0.5,0.419,0.215,0.282,2016-11-09,113.5,104.5,9.0,1610612760,Thunder,OKC,Oklahoma City,104.5,113.5,-9.0,10.0
0021600113,1610612756,Suns,PHX,Phoenix,240:00,0.5,0.357,0.171,0.238,0.41,0.36,0.113,0.188,2016-11-09,101.7,94.3,7.4,1610612765,Pistons,DET,Detroit,94.3,101.7,-7.4,7.0
0021600114,1610612759,Spurs,SAS,San Antonio,240:00,0.435,0.357,0.103,0.213,0.538,0.282,0.201,0.216,2016-11-09,101.9,101.3,0.5,1610612745,Rockets,HOU,Houston,101.3,101.9,-0.5,-2.0
0021600115,1610612757,Trail Blazers,POR,Portland,240:00,0.386,0.159,0.144,0.212,0.5,0.379,0.074,0.28,2016-11-09,82.3,117.4,-35.1,1610612746,Clippers,LAC,LA,117.4,82.3,35.1,-31.0
0021600116,1610612744,Warriors,GSW,Golden State,240:00,0.696,0.297,0.16,0.147,0.43,0.326,0.076,0.277,2016-11-09,123.8,102.9,20.9,1610612742,Mavericks,DAL,Dallas,102.9,123.8,-20.9,21.0
0021600117,1610612740,Pelicans,NOP,New Orleans,240:00,0.489,0.303,0.1,0.229,0.473,0.275,0.108,0.234,2016-11-10,112.1,103.9,8.2,1610612749,Bucks,MIL,Milwaukee,103.9,112.1,-8.2,6.0
0021600118,1610612748,Heat,MIA,Miami,240:00,0.483,0.17,0.139,0.28,0.449,0.225,0.123,0.273,2016-11-10,101.5,100.2,1.3,1610612741,Bulls,CHI,Chicago,100.2,101.5,-1.3,-3.0
0021600119,1610612744,Warriors,GSW,Golden State,240:00,0.624,0.235,0.15,0.25,0.473,0.181,0.184,0.327,2016-11-10,125.3,97.6,27.6,1610612743,Nuggets,DEN,Denver,97.6,125.3,-27.6,24.0
0021600120,1610612758,Kings,SAC,Sacramento,240:00,0.447,0.235,0.153,0.224,0.574,0.297,0.209,0.111,2016-11-10,93.0,100.3,-7.3,1610612747,Lakers,LAL,Los Angeles,100.3,93.0,7.3,-10.0
0021600121,1610612755,76ers,PHI,Philadelphia,265:00,0.483,0.36,0.188,0.265,0.472,0.261,0.121,0.089,2016-11-11,102.2,98.0,4.2,1610612754,Pacers,IND,Indiana,98.0,102.2,-4.2,4.0
0021600122,1610612764,Wizards,WAS,Washington,240:00,0.454,0.218,0.149,0.227,0.5,0.302,0.151,0.265,2016-11-11,93.7,105.6,-11.9,1610612739,Cavaliers,CLE,Cleveland,105.6,93.7,11.9,-11.0
0021600123,1610612761,Raptors,TOR,Toronto,240:00,0.511,0.244,0.052,0.17,0.5,0.258,0.123,0.327,2016-11-11,116.9,113.8,3.1,1610612766,Hornets,CHA,Charlotte,113.8,116.9,-3.1,2.0
0021600124,1610612762,Jazz,UTA,Utah,240:00,0.451,0.198,0.165,0.255,0.385,0.244,0.133,0.167,2016-11-11,95.6,81.9,13.7,1610612753,Magic,ORL,Orlando,81.9,95.6,-13.7,13.0
0021600125,1610612752,Knicks,NYK,New York,240:00,0.383,0.181,0.237,0.382,0.45,0.478,0.151,0.345,2016-11-11,82.5,108.6,-26.1,1610612738,Celtics,BOS,Boston,108.6,82.5,26.1,-28.0
0021600126,1610612760,Thunder,OKC,Oklahoma City,240:00,0.523,0.216,0.163,0.209,0.517,0.407,0.1,0.234,2016-11-11,103.5,109.6,-6.1,1610612746,Clippers,LAC,LA,109.6,103.5,6.1,-2.0
0021600127,1610612759,Spurs,SAS,San Antonio,240:00,0.5,0.235,0.092,0.233,0.454,0.276,0.146,0.205,2016-11-11,109.9,96.4,13.5,1610612765,Pistons,DET,Detroit,96.4,109.9,-13.5,10.0
0021600128,1610612758,Kings,SAC,Sacramento,265:00,0.523,0.398,0.142,0.31,0.599,0.314,0.125,0.167,2016-11-11,113.9,117.4,-3.6,1610612757,Trail Blazers,POR,Portland,117.4,113.9,3.6,-2.0
0021600129,1610612740,Pelicans,NOP,New Orleans,240:00,0.467,0.211,0.104,0.245,0.638,0.074,0.103,0.25,2016-11-12,102.7,129.8,-27.1,1610612747,Lakers,LAL,Los Angeles,129.8,102.7,27.1,-27.0
0021600130,1610612754,Pacers,IND,Indiana,240:00,0.453,0.326,0.138,0.256,0.488,0.413,0.15,0.341,2016-11-12,97.7,112.3,-14.6,1610612738,Celtics,BOS,Boston,112.3,97.7,14.6,-6.0
0021600131,1610612761,Raptors,TOR,Toronto,240:00,0.512,0.458,0.11,0.256,0.49,0.165,0.155,0.34,2016-11-12,118.3,103.8,14.5,1610612752,Knicks,NYK,New York,103.8,118.3,-14.5,11.0
0021600132,1610612755,76ers,PHI,Philadelphia,240:00,0.5,0.241,0.188,0.213,0.574,0.147,0.157,0.341,2016-11-12,95.2,114.5,-19.3,1610612737,Hawks,ATL,Atlanta,114.5,95.2,19.3,-21.0
0021600133,1610612764,Wizards,WAS,Washington,240:00,0.44,0.198,0.123,0.26,0.428,0.258,0.097,0.294,2016-11-12,97.0,102.9,-5.9,1610612741,Bulls,CHI,Chicago,102.9,97.0,5.9,-11.0
0021600134,1610612759,Spurs,SAS,San Antonio,240:00,0.572,0.316,0.124,0.063,0.466,0.236,0.145,0.327,2016-11-12,109.8,103.9,5.9,1610612745,Rockets,HOU,Houston,103.9,109.8,-5.9,6.0
0021600135,1610612750,Timberwolves,MIN,Minnesota,240:00,0.494,0.236,0.135,0.313,0.599,0.487,0.144,0.273,2016-11-12,109.1,122.3,-13.2,1610612746,Clippers,LAC,LA,122.3,109.1,13.2,-14.0
0021600136,1610612762,Jazz,UTA,Utah,240:00,0.531,0.235,0.097,0.146,0.5,0.235,0.095,0.093,2016-11-12,110.4,96.4,14.0,1610612748,Heat,MIA,Miami,96.4,110.4,-14.0,11.0
0021600137,1610612749,Bucks,MIL,Milwaukee,240:00,0.581,0.529,0.151,0.147,0.487,0.269,0.134,0.091,2016-11-12,114.2,98.7,15.5,1610612763,Grizzlies,MEM,Memphis,98.7,114.2,-15.5,10.0
0021600138,1610612765,Pistons,DET,Detroit,240:00,0.533,0.156,0.096,0.282,0.482,0.226,0.17,0.35,2016-11-12,112.6,100.7,11.9,1610612743,Nuggets,DEN,Denver,100.7,112.6,-11.9,11.0
0021600139,1610612756,Suns,PHX,Phoenix,240:00,0.411,0.196,0.108,0.258,0.571,0.357,0.157,0.136,2016-11-12,93.5,112.8,-19.3,1610612751,Nets,BKN,Brooklyn,112.8,93.5,19.3,-18.0
0021600140,1610612739,Cavaliers,CLE,Cleveland,240:00,0.5,0.163,0.094,0.255,0.437,0.126,0.052,0.196,2016-11-13,104.6,97.6,7.0,1610612766,Hornets,CHA,Charlotte,97.6,104.6,-7.0,7.0
0021600141,1610612753,Magic,ORL,Orlando,240:00,0.599,0.233,0.103,0.211,0.549,0.283,0.107,0.286,2016-11-13,122.9,114.2,8.7,1610612760,Thunder,OKC,Oklahoma City,114.2,122.9,-8.7,2.0
0021600142,1610612750,Timberwolves,MIN,Minnesota,240:00,0.606,0.525,0.101,0.209,0.521,0.423,0.177,0.125,2016-11-13,125.7,102.9,22.7,1610612747,Lakers,LAL,Los Angeles,102.9,125.7,-22.7,26.0
0021600143,1610612756,Suns,PHX,Phoenix,240:00,0.556,0.289,0.122,0.186,0.609,0.356,0.147,0.211,2016-11-13,112.7,122.4,-9.7,1610612744,Warriors,GSW,Golden State,122.4,112.7,9.7,-13.0
0021600144,1610612757,Trail Blazers,POR,Portland,240:00,0.434,0.323,0.075,0.246,0.456,0.319,0.17,0.348,2016-11-13,104.6,99.3,5.3,1610612743,Nuggets,DEN,Denver,99.3,104.6,-5.3,7.0
0021600145,1610612753,Magic,ORL,Orlando,240:00,0.351,0.155,0.165,0.176,0.433,0.111,0.093,0.14,2016-11-14,71.3,91.3,-19.9,1610612754,Pacers,IND,Indiana,91.3,71.3,19.9,-19.0
0021600146,1610612752,Knicks,NYK,New York,240:00,0.494,0.231,0.191,0.326,0.411,0.131,0.143,0.229,2016-11-14,104.6,84.8,19.8,1610612742,Mavericks,DAL,Dallas,84.8,104.6,-19.8,16.0
0021600147,1610612760,Thunder,OKC,Oklahoma City,240:00,0.403,0.25,0.15,0.232,0.495,0.174,0.095,0.095,2016-11-14,88.3,99.0,-10.7,1610612765,Pistons,DET,Detroit,99.0,88.3,10.7,-16.0
0021600148,1610612740,Pelicans,NOP,New Orleans,240:00,0.481,0.456,0.164,0.195,0.463,0.211,0.115,0.224,2016-11-14,102.1,100.2,1.9,1610612738,Celtics,BOS,Boston,100.2,102.1,-1.9,1.0
0021600149,1610612755,76ers,PHI,Philadelphia,240:00,0.406,0.189,0.129,0.204,0.577,0.187,0.179,0.356,2016-11-14,87.6,114.5,-26.9,1610612745,Rockets,HOU,Houston,114.5,87.6,26.9,-27.0
0021600150,1610612759,Spurs,SAS,San Antonio,240:00,0.451,0.329,0.175,0.311,0.464,0.25,0.135,0.208,2016-11-14,97.0,93.5,3.5,1610612748,Heat,MIA,Miami,93.5,97.0,-3.5,4.0
0021600151,1610612762,Jazz,UTA,Utah,240:00,0.534,0.301,0.105,0.167,0.526,0.342,0.179,0.378,2016-11-14,112.0,114.0,-2.0,1610612763,Grizzlies,MEM,Memphis,114.0,112.0,2.0,-6.0
0021600152,1610612746,Clippers,LAC,LA,240:00,0.611,0.233,0.117,0.243,0.506,0.286,0.221,0.209,2016-11-14,124.2,95.3,28.9,1610612751,Nets,BKN,Brooklyn,95.3,124.2,-28.9,32.0
0021600153,1610612761,Raptors,TOR,Toronto,240:00,0.547,0.188,0.08,0.25,0.608,0.337,0.166,0.263,2016-11-15,117.1,118.3,-1.2,1610612739,Cavaliers,CLE,Cleveland,118.3,117.1,1.2,-4.0
0021600154,1610612748,Heat,MIA,Miami,240:00,0.444,0.157,0.227,0.37,0.5,0.238,0.203,0.162,2016-11-15,89.0,90.0,-1.0,1610612737,Hawks,ATL,Atlanta,90.0,89.0,1.0,-3.0
0021600155,1610612750,Timberwolves,MIN,Minnesota,240:00,0.511,0.236,0.176,0.298,0.606,0.275,0.132,0.121,2016-11-15,105.6,116.5,-10.9,1610612766,Hornets,CHA,Charlotte,116.5,105.6,10.9,-7.0
0021600156,1610612757,Trail Blazers,POR,Portland,240:00,0.405,0.189,0.111,0.238,0.454,0.286,0.099,0.358,2016-11-15,89.0,111.5,-22.6,1610612741,Bulls,CHI,Chicago,111.5,89.0,22.6,-25.0
0021600157,1610612747,Lakers,LAL,Los Angeles,240:00,0.495,0.467,0.11,0.269,0.515,0.202,0.124,0.18,2016-11-15,114.8,104.6,10.2,1610612751,Nets,BKN,Brooklyn,104.6,114.8,-10.2,7.0
0021600158,1610612764,Wizards,WAS,Washington,240:00,0.462,0.275,0.108,0.234,0.61,0.286,0.172,0.147,2016-11-16,100.0,110.5,-10.5,1610612755,76ers,PHI,Philadelphia,110.5,100.0,10.5,-7.0
0021600159,1610612753,Magic,ORL,Orlando,240:00,0.443,0.216,0.126,0.25,0.409,0.232,0.181,0.196,2016-11-16,93.3,82.5,10.8,1610612740,Pelicans,NOP,New Orleans,82.5,93.3,-10.8,7.0
0021600160,1610612754,Pacers,IND,Indiana,240:00,0.558,0.128,0.104,0.111,0.471,0.233,0.177,0.239,2016-11-16,107.5,91.4,16.1,1610612739,Cavaliers,CLE,Cleveland,91.4,107.5,-16.1,10.0
0021600161,1610612742,Mavericks,DAL,Dallas,240:00,0.458,0.12,0.098,0.111,0.48,0.303,0.206,0.325,2016-11-16,90.8,97.7,-6.9,1610612738,Celtics,BOS,Boston,97.7,90.8,6.9,-7.0
0021600162,1610612752,Knicks,NYK,New York,240:00,0.5,0.204,0.099,0.373,0.541,0.141,0.118,0.195,2016-11-16,114.9,109.3,5.6,1610612765,Pistons,DET,Detroit,109.3,114.9,-5.6,3.0
0021600163,1610612749,Bucks,MIL,Milwaukee,240:00,0.439,0.184,0.142,0.294,0.556,0.431,0.162,0.086,2016-11-16,94.4,108.5,-14.1,1610612737,Hawks,ATL,Atlanta,108.5,94.4,14.1,-7.0
0021600164,1610612760,Thunder,OKC,Oklahoma City,240:00,0.548,0.167,0.158,0.125,0.511,0.152,0.157,0.235,2016-11-16,103.8,100.8,3.0,1610612745,Rockets,HOU,Houston,100.8,103.8,-3.0,2.0
0021600165,1610612761,Raptors,TOR,Toronto,240:00,0.512,0.5,0.147,0.317,0.58,0.322,0.115,0.175,2016-11-16,118.6,121.7,-3.2,1610612744,Warriors,GSW,Golden State,121.7,118.6,3.2,-6.0
0021600166,1610612756,Suns,PHX,Phoenix,240:00,0.544,0.367,0.159,0.167,0.527,0.258,0.135,0.333,2016-11-16,103.2,115.9,-12.7,1610612743,Nuggets,DEN,Denver,115.9,103.2,12.7,-16.0
0021600167,1610612763,Grizzlies,MEM,Memphis,240:00,0.579,0.232,0.173,0.25,0.512,0.42,0.083,0.19,2016-11-16,112.9,111.5,1.3,1610612746,Clippers,LAC,LA,111.5,112.9,-1.3,4.0
0021600168,1610612759,Spurs,SAS,San Antonio,240:00,0.551,0.193,0.113,0.2,0.533,0.408,0.176,0.263,2016-11-16,112.8,108.7,4.2,1610612758,Kings,SAC,Sacramento,108.7,112.8,-4.2,5.0
0021600169,1610612764,Wizards,WAS,Washington,240:00,0.636,0.222,0.163,0.212,0.547,0.233,0.159,0.25,2016-11-17,121.5,111.1,10.4,1610612752,Knicks,NYK,New York,111.1,121.5,-10.4,7.0
0021600170,1610612749,Bucks,MIL,Milwaukee,240:00,0.371,0.153,0.16,0.222,0.438,0.216,0.082,0.321,2016-11-17,77.9,98.7,-20.8,1610612748,Heat,MIA,Miami,98.7,77.9,20.8,-23.0
0021600171,1610612757,Trail Blazers,POR,Portland,240:00,0.511,0.233,0.127,0.213,0.558,0.263,0.127,0.354,2016-11-17,106.6,123.5,-16.9,1610612745,Rockets,HOU,Houston,123.5,106.6,16.9,-17.0
0021600172,1610612755,76ers,PHI,Philadelphia,240:00,0.428,0.229,0.178,0.277,0.548,0.238,0.142,0.341,2016-11-17,90.2,119.8,-29.6,1610612750,Timberwolves,MIN,Minnesota,119.8,90.2,29.6,-24.0
0021600173,1610612762,Jazz,UTA,Utah,240:00,0.417,0.179,0.149,0.238,0.394,0.178,0.088,0.269,2016-11-17,88.3,93.4,-5.0,1610612741,Bulls,CHI,Chicago,93.4,88.3,5.0,-8.0
0021600174,1610612766,Hornets,CHA,Charlotte,240:00,0.467,0.267,0.106,0.163,0.506,0.202,0.169,0.182,2016-11-18,96.6,95.5,1.0,1610612737,Hawks,ATL,Atlanta,95.5,96.6,-1.0,4.0
0021600175,1610612765,Pistons,DET,Detroit,240:00,0.344,0.215,0.072,0.19,0.548,0.169,0.134,0.132,2016-11-18,82.8,107.0,-24.2,1610612739,Cavaliers,CLE,Cleveland,107.0,82.8,24.2,-23.0
0021600176,1610612756,Suns,PHX,Phoenix,240:00,0.521,0.186,0.121,0.419,0.48,0.382,0.186,0.263,2016-11-18,117.3,99.2,18.1,1610612754,Pacers,IND,Indiana,99.2,117.3,-18.1,20.0
0021600177,1610612757,Trail Blazers,POR,Portland,240:00,0.443,0.295,0.139,0.265,0.604,0.244,0.091,0.028,2016-11-18,100.6,114.4,-13.8,1610612740,Pelicans,NOP,New Orleans,114.4,100.6,13.8,-12.0
0021600178,1610612760,Thunder,OKC,Oklahoma City,240:00,0.59,0.27,0.152,0.303,0.488,0.361,0.152,0.163,2016-11-18,117.5,99.8,17.7,1610612751,Nets,BKN,Brooklyn,99.8,117.5,-17.7,19.0
0021600179,1610612744,Warriors,GSW,Golden State,240:00,0.539,0.133,0.113,0.2,0.44,0.229,0.134,0.146,2016-11-18,106.9,90.4,16.5,1610612738,Celtics,BOS,Boston,90.4,106.9,-16.5,16.0
0021600180,1610612763,Grizzlies,MEM,Memphis,240:00,0.461,0.156,0.147,0.167,0.322,0.301,0.19,0.196,2016-11-18,90.6,71.4,19.3,1610612742,Mavericks,DAL,Dallas,71.4,90.6,-19.3,16.0
0021600181,1610612761,Raptors,TOR,Toronto,265:00,0.5,0.33,0.098,0.107,0.494,0.47,0.172,0.191,2016-11-18,100.3,100.8,-0.4,1610612743,Nuggets,DEN,Denver,100.8,100.3,0.4,2.0
0021600182,1610612759,Spurs,SAS,San Antonio,240:00,0.628,0.244,0.126,0.091,0.517,0.241,0.147,0.326,2016-11-18,121.6,112.3,9.3,1610612747,Lakers,LAL,Los Angeles,112.3,121.6,-9.3,9.0
0021600183,1610612758,Kings,SAC,Sacramento,240:00,0.5,0.407,0.14,0.22,0.612,0.447,0.14,0.152,2016-11-18,107.1,121.0,-14.0,1610612746,Clippers,LAC,LA,121.0,107.1,14.0,-6.0
0021600184,1610612762,Jazz,UTA,Utah,240:00,0.592,0.224,0.151,0.147,0.511,0.213,0.051,0.208,2016-11-19,110.3,113.5,-3.2,1610612745,Rockets,HOU,Houston,113.5,110.3,3.2,-9.0
0021600185,1610612740,Pelicans,NOP,New Orleans,265:00,0.51,0.255,0.108,0.185,0.49,0.289,0.129,0.157,2016-11-19,109.0,99.7,9.3,1610612766,Hornets,CHA,Charlotte,99.7,109.0,-9.3,5.0
0021600186,1610612764,Wizards,WAS,Washington,240:00,0.534,0.247,0.123,0.302,0.582,0.306,0.176,0.386,2016-11-19,113.6,118.2,-4.6,1610612748,Heat,MIA,Miami,118.2,113.6,4.6,-3.0
0021600187,1610612753,Magic,ORL,Orlando,240:00,0.487,0.282,0.205,0.256,0.422,0.351,0.143,0.111,2016-11-19,97.3,88.9,8.4,1610612742,Mavericks,DAL,Dallas,88.9,97.3,-8.4,8.0
0021600188,1610612765,Pistons,DET,Detroit,240:00,0.471,0.186,0.079,0.229,0.476,0.207,0.09,0.188,2016-11-19,103.3,106.2,-2.9,1610612738,Celtics,BOS,Boston,106.2,103.3,2.9,-2.0
0021600189,1610612756,Suns,PHX,Phoenix,240:00,0.457,0.37,0.136,0.24,0.622,0.233,0.176,0.158,2016-11-19,95.5,111.3,-15.8,1610612755,76ers,PHI,Philadelphia,111.3,95.5,15.8,-15.0
0021600190,1610612750,Timberwolves,MIN,Minnesota,240:00,0.445,0.344,0.217,0.132,0.395,0.5,0.111,0.31,2016-11-19,81.0,103.7,-22.7,1610612763,Grizzlies,MEM,Memphis,103.7,81.0,22.7,-22.0
0021600191,1610612749,Bucks,MIL,Milwaukee,240:00,0.573,0.281,0.126,0.27,0.516,0.337,0.116,0.367,2016-11-19,117.5,120.3,-2.8,1610612744,Warriors,GSW,Golden State,120.3,117.5,2.8,-3.0
0021600192,1610612746,Clippers,LAC,LA,240:00,0.539,0.299,0.146,0.297,0.487,0.312,0.162,0.357,2016-11-19,114.5,109.8,4.7,1610612741,Bulls,CHI,Chicago,109.8,114.5,-4.7,7.0
0021600193,1610612752,Knicks,NYK,New York,240:00,0.534,0.159,0.153,0.244,0.435,0.341,0.134,0.264,2016-11-20,105.9,97.1,8.8,1610612737,Hawks,ATL,Atlanta,97.1,105.9,-8.8,10.0
0021600194,1610612757,Trail Blazers,POR,Portland,240:00,0.665,0.247,0.148,0.242,0.452,0.333,0.095,0.208,2016-11-20,127.4,103.2,24.2,1610612751,Nets,BKN,Brooklyn,103.2,127.4,-24.2,20.0
0021600195,1610612760,Thunder,OKC,Oklahoma City,265:00,0.485,0.178,0.176,0.294,0.511,0.348,0.201,0.306,2016-11-20,97.4,104.9,-7.5,1610612754,Pacers,IND,Indiana,104.9,97.4,7.5,-4.0
0021600196,1610612761,Raptors,TOR,Toronto,240:00,0.453,0.282,0.159,0.327,0.512,0.309,0.137,0.111,2016-11-20,104.7,100.0,4.7,1610612758,Kings,SAC,Sacramento,100.0,104.7,-4.7,-3.0
0021600197,1610612762,Jazz,UTA,Utah,240:00,0.429,0.271,0.11,0.275,0.535,0.349,0.094,0.255,2016-11-20,99.9,109.1,-9.3,1610612743,Nuggets,DEN,Denver,109.1,99.9,9.3,-14.0
0021600198,1610612747,Lakers,LAL,Los Angeles,240:00,0.511,0.226,0.098,0.2,0.563,0.322,0.178,0.372,2016-11-20,107.6,116.5,-8.9,1610612741,Bulls,CHI,Chicago,116.5,107.6,8.9,-8.0
0021600199,1610612755,76ers,PHI,Philadelphia,240:00,0.545,0.256,0.158,0.194,0.426,0.318,0.159,0.389,2016-11-21,106.5,99.7,6.9,1610612748,Heat,MIA,Miami,99.7,106.5,-6.9,7.0
0021600200,1610612764,Wizards,WAS,Washington,240:00,0.462,0.374,0.115,0.264,0.489,0.165,0.199,0.295,2016-11-21,102.0,95.6,6.3,1610612756,Suns,PHX,Phoenix,95.6,102.0,-6.3,5.0
0021600201,1610612763,Grizzlies,MEM,Memphis,240:00,0.548,0.202,0.105,0.162,0.473,0.452,0.122,0.19,2016-11-21,110.0,99.4,10.5,1610612766,Hornets,CHA,Charlotte,99.4,110.0,-10.5,15.0
0021600202,1610612754,Pacers,IND,Indiana,240:00,0.35,0.117,0.122,0.238,0.517,0.356,0.115,0.261,2016-11-21,78.1,115.3,-37.2,1610612744,Warriors,GSW,Golden State,115.3,78.1,37.2,-37.0
0021600203,1610612745,Rockets,HOU,Houston,240:00,0.513,0.346,0.188,0.308,0.454,0.276,0.141,0.261,2016-11-21,103.3,96.4,6.8,1610612765,Pistons,DET,Detroit,96.4,103.3,-6.8,3.0
0021600204,1610612753,Magic,ORL,Orlando,240:00,0.461,0.312,0.244,0.25,0.453,0.244,0.137,0.137,2016-11-21,86.8,91.0,-4.2,1610612749,Bucks,MIL,Milwaukee,91.0,86.8,4.2,-4.0
0021600205,1610612750,Timberwolves,MIN,Minnesota,240:00,0.442,0.291,0.156,0.327,0.524,0.167,0.125,0.146,2016-11-21,96.9,103.0,-6.1,1610612738,Celtics,BOS,Boston,103.0,96.9,6.1,-6.0
0021600206,1610612759,Spurs,SAS,San Antonio,240:00,0.52,0.333,0.152,0.211,0.527,0.27,0.189,0.244,2016-11-21,104.3,101.3,3.0,1610612742,Mavericks,DAL,Dallas,101.3,104.3,-3.0,5.0
0021600207,1610612761,Raptors,TOR,Toronto,240:00,0.55,0.4,0.109,0.1,0.595,0.568,0.148,0.176,2016-11-21,113.8,121.2,-7.4,1610612746,Clippers,LAC,LA,121.2,113.8,7.4,-8.0
0021600208,1610612757,Trail Blazers,POR,Portland,240:00,0.477,0.302,0.156,0.25,0.516,0.083,0.127,0.233,2016-11-22,100.5,104.4,-3.8,1610612752,Knicks,NYK,New York,104.4,100.5,3.8,-4.0
0021600209,1610612740,Pelicans,NOP,New Orleans,240:00,0.587,0.14,0.113,0.128,0.518,0.118,0.152,0.146,2016-11-22,115.1,95.5,19.6,1610612737,Hawks,ATL,Atlanta,95.5,115.1,-19.6,18.0
0021600210,1610612743,Nuggets,DEN,Denver,240:00,0.48,0.17,0.1,0.309,0.484,0.189,0.07,0.208,2016-11-22,109.5,107.1,2.4,1610612741,Bulls,CHI,Chicago,107.1,109.5,-2.4,3.0
0021600211,1610612760,Thunder,OKC,Oklahoma City,240:00,0.549,0.12,0.157,0.275,0.59,0.193,0.168,0.171,2016-11-22,107.0,109.9,-2.8,1610612747,Lakers,LAL,Los Angeles,109.9,107.0,2.8,-2.0
0021600212,1610612755,76ers,PHI,Philadelphia,290:00,0.441,0.247,0.221,0.178,0.434,0.242,0.13,0.158,2016-11-23,81.1,90.0,-8.9,1610612763,Grizzlies,MEM,Memphis,90.0,81.1,8.9,-5.0
0021600213,1610612759,Spurs,SAS,San Antonio,240:00,0.587,0.233,0.103,0.2,0.567,0.202,0.159,0.316,2016-11-23,122.9,113.0,10.0,1610612766,Hornets,CHA,Charlotte,113.0,122.9,-10.0,5.0
0021600214,1610612756,Suns,PHX,Phoenix,240:00,0.514,0.301,0.181,0.154,0.401,0.253,0.109,0.224,2016-11-23,98.2,86.0,12.2,1610612753,Magic,ORL,Orlando,86.0,98.2,-12.2,5.0
0021600215,1610612757,Trail Blazers,POR,Portland,240:00,0.594,0.211,0.092,0.22,0.65,0.3,0.106,0.237,2016-11-23,127.1,131.9,-4.8,1610612739,Cavaliers,CLE,Cleveland,131.9,127.1,4.8,-12.0
0021600216,1610612754,Pacers,IND,Indiana,240:00,0.446,0.167,0.194,0.152,0.453,0.259,0.221,0.362,2016-11-23,82.4,96.3,-13.9,1610612737,Hawks,ATL,Atlanta,96.3,82.4,13.9,-11.0
0021600217,1610612738,Celtics,BOS,Boston,240:00,0.536,0.082,0.135,0.25,0.453,0.256,0.18,0.188,2016-11-23,107.2,87.1,20.2,1610612751,Nets,BKN,Brooklyn,87.1,107.2,-20.2,19.0
0021600218,1610612748,Heat,MIA,Miami,240:00,0.407,0.4,0.147,0.152,0.531,0.309,0.146,0.25,2016-11-23,88.2,111.5,-23.2,1610612765,Pistons,DET,Detroit,111.5,88.2,23.2,-23.0
0021600219,1610612761,Raptors,TOR,Toronto,240:00,0.557,0.239,0.163,0.349,0.577,0.154,0.279,0.324,2016-11-23,117.1,101.7,15.3,1610612745,Rockets,HOU,Houston,101.7,117.1,-15.3,13.0
0021600220,1610612746,Clippers,LAC,LA,240:00,0.594,0.365,0.097,0.15,0.518,0.214,0.163,0.213,2016-11-23,120.8,106.2,14.6,1610612742,Mavericks,DAL,Dallas,106.2,120.8,-14.6,20.0
0021600221,1610612762,Jazz,UTA,Utah,240:00,0.544,0.392,0.136,0.103,0.369,0.352,0.102,0.23,2016-11-23,105.2,85.0,20.2,1610612743,Nuggets,DEN,Denver,85.0,105.2,-20.2,25.0
0021600222,1610612740,Pelicans,NOP,New Orleans,240:00,0.596,0.277,0.16,0.108,0.401,0.384,0.155,0.163,2016-11-23,110.3,87.7,22.6,1610612750,Timberwolves,MIN,Minnesota,87.7,110.3,-22.6,21.0
0021600223,1610612747,Lakers,LAL,Los Angeles,240:00,0.473,0.237,0.111,0.143,0.727,0.407,0.095,0.167,2016-11-23,98.4,141.4,-42.9,1610612744,Warriors,GSW,Golden State,141.4,98.4,42.9,-43.0
0021600224,1610612758,Kings,SAC,Sacramento,240:00,0.532,0.181,0.108,0.25,0.467,0.5,0.093,0.125,2016-11-23,114.3,104.4,9.9,1610612760,Thunder,OKC,Oklahoma City,104.4,114.3,-9.9,15.0
0021600225,1610612759,Spurs,SAS,San Antonio,240:00,0.537,0.309,0.177,0.317,0.527,0.099,0.103,0.2,2016-11-25,113.5,106.2,7.3,1610612738,Celtics,BOS,Boston,106.2,113.5,-7.3,6.0
0021600226,1610612764,Wizards,WAS,Washington,240:00,0.489,0.114,0.123,0.167,0.481,0.25,0.203,0.318,2016-11-25,96.5,97.0,-0.5,1610612753,Magic,ORL,Orlando,97.0,96.5,0.5,3.0
0021600227,1610612742,Mavericks,DAL,Dallas,240:00,0.451,0.132,0.141,0.224,0.624,0.282,0.139,0.243,2016-11-25,90.7,127.3,-36.6,1610612739,Cavaliers,CLE,Cleveland,127.3,90.7,36.6,-38.0
0021600228,1610612752,Knicks,NYK,New York,265:00,0.521,0.134,0.159,0.265,0.505,0.29,0.121,0.192,2016-11-25,105.9,102.9,3.0,1610612766,Hornets,CHA,Charlotte,102.9,105.9,-3.0,2.0
0021600229,1610612755,76ers,PHI,Philadelphia,240:00,0.455,0.282,0.193,0.167,0.478,0.289,0.134,0.216,2016-11-25,90.2,100.5,-10.3,1610612741,Bulls,CHI,Chicago,100.5,90.2,10.3,-16.0
